,Description,Image_URL
Y9dmAfl7NZ," Eat brains. Don't get shotgunned.  You are a zombie. You want braaains. More brains than any of your zombie buddies.  Zombie Dice is fast and easy for any zombie fan (or the whole zombie family). The 13 custom dice are your victims. Push your luck to eat their brains, but stop rolling before the shotgun blasts end your turn!   Two or more can play. Each game takes 10 to 20 minutes, and can be taught in a single round. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559255074227-510da5UBSaL.jpg
B3Ic8OBdfK," 
 Detectives, welcome to Antares, the most high-tech investigation agency in the world! While working for Antares, you will operate under the jurisdiction of the Federal Bureau of Investigation, so consider yourselves servants of the public justice system. 
 During our first year of operation, we will be examined closely by the public, the media, and the U.S. Department of Justice. Our agency was formed to solve the most unusual cases, using the latest achievements in computer science, forensics and psychology, and now you get to do your part. There is no room for error, no room for doubt - only for your professionalism, your ethics, and your particular sets of complimentary skill, skills that you will soon put to good use. Don't let anything stop you from solving the case! 
 Detective: A Modern Crime Board Game tasks 1-5 players with getting to the bottom of five cases using the leads and clues they gather and the Antares database system. Players will have a limited amount of in-game time to discover the facts of the case before they must make their final report and be scored on their performance. Can you find the truth in each case? Can you follow the threads of the overarching plot of all five cases? Find out in Detective! 
 ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1581352424955
58eqTsOAuC," Players enter  This War of Mine: The Board Game  as a group of civilians trapped in a besieged and conflict-ridden city, enduring many hardships that often test the essence of humanity. 
 To survive, players often need to make tough moral choices, which have consequences until the rest of the game. During the scavenging runs the characters face dangers of a bomb-shelled city, make friends or mercilessly rob other survivors. The choices are never easy, but the very survival is at stake. 
 In This War of Mine: The Board Game there are no points or competition, just those who make it until the ceasefire. Players send their characters to do various tasks, from crafting new furniture to exploring the city. However, the game is not only about character management. The story and the players' choices are key to the gameplay, as their outcome can define the rest of the experience. Each playthrough will be personal and unique because every choice will bear consequences and will reflect back at players when they least expect it. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559254894909-51gy6yNgDcL.jpg
k7nXOrGDtW,"  Mint Works  is a light and straight forward worker placement game. Its compact size makes it easy to put in your pocket and take it anywhere. Its simple rules make it easy to introduce new players to worker placement games. During the game each player will have a limited amount of Mint Tokens, which represent their workers. Players will use these mint tokens to earn more tokens, take first player or buy and build plans. Plans are how players earn points. Some plans will only give points, others will give extra powers to the owner. Once any player has at least 7 points earned (or if there are not enough plans to refill the stock) the end of the game is triggered. The game will then be over at the end of the current round. 
 Contents: Rules Player Aid Starting Player Token 30 Mint Tokens 10 Location Cards 21 Plan Cards 2 Solitaire AI Cards ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1541200625303
NoWy3nPYfj," In Catan: Seafarers you control a group of bold seafaring settlers exploring and taming the wild, uncharted Isles of Catan. Each game brings you to new seas and new lands. You might even discover the precious gold fields (a very valuable new terrain).  Every game is unique and full of fun!  Embark on an epic quest to settle the home island, build ships, and chart nearby waters. Guide your brave seafarers to victory through cunning trades and wise development. Be first to create new sea lanes and settle the newly-discovered isles.  The best strategy and a nice dash of luck decide who will be the undisputed ruler of the rich Isles of Catan! Capture the adventure of seafaring, exploration, and trade. Catan: Seafarers is a 3-4 player expansion for the best-selling Catan board game. Share some fun at sea!  Components 60 Wooden Ships 1 Pirate Ship 6 Frame Pieces 19 Sea Hexes 11 Hexagonal Region Tiles 50 Catan Chits 10 Number Tokens 10 Harbor Tokens 1 Rulebook and Scenarios ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559257503054-51u0777bL3L.jpg
494paFA7qy," In the dystopic 1930s, the industrial revolution pushed to the limit the exploitation of fossil-based resources, and now only powerful and unlimited hydroelectric energy is available to fulfill the thirst for power of the massive machines and unstoppable engineering progress. 
   Barrage   is a resource management and strategic placement game in which players compete to build their majestic dams, raise them to increase their storing capacity of precious water, and deliver all the potential power through pressure tunnels connected to powerhouse energy turbines. Each player represents one of the international companies who are gathering machineries, innovative patents, and brilliant engineers to claim the best locations to capture and exploit the water power of a contested Alpine region crossed by rivers. 
  Barrage  includes two innovative and challenging mechanisms. First, the construction wheel has to be managed by players to carefully plan their actions and handle their machineries since both your action tokens and resources are stored on the wheel and come back only after a full wheel round is completed. The more you construct and perform maintenance on your wheel, the earlier that resources and actions return to you. 
 Second, the water flow on the rivers depicted on the board is a shared and contested resource. Players have to intercept and store as much of the water as they can, build dams (upstream dams are expensive but can block part of the water before it reaches dams downstream), raise their dams to increase capacity, and build long tunnels to divert water to their powerhouses. Water is never consumed — its flow is just used to produce energy — and released in the rivers, so you have to strategically place your dams to recover water diverted by you and other players. 
 Over five rounds, players must fulfill power requirements represented by a common competitive power track and meet specific requests of personal contracts. At the same time, by placing a limited number of engineers, they attempt to increase their machineries to acquire new and more efficient construction actions and to build and activate special unique effect buildings to customize their own developing strategy. ",https://cdn.shopify.com/s/files/1/2474/3160/products/Barrage_result.jpg?v=1613757076
2jYvBeI0jp," My Little Scythe is a competitive, family-friendly game in which each player controls 2 animal miniatures embarking upon an adventure in the Kingdom of Pomme. 
 In an effort to be the first to earn 4 trophies from 8 possible categories, players take turns choosing to Move, Seek, or Make. These actions will allow players to increase their friendship and pies, power up their actions using upgrade tiles, complete quests, learn magic spells, discover precious resources through an innovative dice mechanism, deliver gems and apples to Castle Everfree, and perhaps even engage in a pie fight. 
 Some of My Little Scythe’s mechanisms are inspired by the bestselling game, Scythe. It caught the eye of Stonemaier Games as a fan-created print-and-play game in 2017 (it went on to win the BoardGameGeek 2017 award for best print-and-play game). ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1540920008931
JyMsRC64I4,"  Go  originated in China more than 4000 years ago. But it was the Japanese who perfected it and made Go a great strategic skill game. For thousands of years everyone from the working classes to royalty played Go, making it the national pastime. The popularity of Go has now reached the West bringing with it an air of Oriental wisdom and mystery! The Object of Go is to gain control of territories and capture enemy stones. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559254869478-81J9QN4EJKL.gif
jbFtOrTi1u," In  It's a Wonderful World , you are leading an expanding Empire. You must choose the path that will get you to develop faster and better than you competitors. The game lasts 4 rounds. Each round, you draft cards that you use to produce Resources and develop your Empire. After having chosen your cards, you can recycle some of them to acquire Resources immediately, or slate them for Construction to produce Resources each round and/or gain Victory Points. At the end of the 4th round, the player with the most Victory Points wins the game. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1588692896174
fQ1CmHsY5p," 

 
   Chaos in the Old World   makes you a god. Each god’s distinctive powers and legion of followers grant you unique strengths and diabolical abilities with which to corrupt and enslave the Old World. 
 
 Khorne, the Blood God, the Skulltaker, lusts for death and battle. 
 Nurgle, the Plaguelord, the Father of Corruption, luxuriates in filth and disease. 
 Tzeentch, the Changer of Ways, the Great Conspirator, plots the fate of the universe. 
 Slaanesh, the Prince of Pleasure and Pain, the Lord of Temptations, lures even the most steadfast to his six deadly seductions. 
 
   
 Yet, as you and your fellow powers of Chaos seek domination by corruption and conquest, you must vie not only against each other, but also against the desperate denizens of the Old World who fight to banish you back to the maelstrom of the Realm of Chaos. 
  Chaos in the Old World  features three ways to win, and gives you an unparalleled opportunity to reshape the world in your image. Every turn you corrupt the landscape, dominating its inhabitants, and battle with the depraved followers of rival gods. Each god has a unique deck of gifts and abilities, and can upgrade their followers into deadly foes. Summon forth living manifestations of Chaos, debased and hidden cultists, and the horrifying greater daemons - beings capable of destroying near everything in their path. 
 

 ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559258094784-51wguj68NWL.jpg
mx3jWPnpi4,"  Scythe: The Wind Gambit  contains two modular expansions: airships and resolutions. The airship module was originally created and shared in the Scythe Facebook group by Kai Starck. Jamey read over the rules and was impressed both by what the airships added to the game and by the effort Kai had put into the expansion through writing the rules and playtesting it. So Kai, Jakub, and Jamey collaborated to hone the airship module.  In the airship module, 2 airship tiles are randomly paired at the beginning of the game (1 passive and 2 aggressive; there are 16 total tiles). Each player's airship miniature (a new type of unit; 1 big miniature for each of the 7 factions [the sculpts are identical, and the bases are different colors to match the factions]) has those abilities, as well as the core ability that airships are free to move onto any territory (land or water) and across rivers. Each player starts with their airship on their home base, so they can start moving out of their home area right away. The airship miniatures measure 104x34x42mm, and they have clear, plastic, removable stands/bases.  In the resolution module, resolution tiles add a twist to the way each game ends. There are 8 of them, and 1 will be used each game. They often have an impact in the decisions you’ll make throughout the game. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559254970101-41WTkZhzCjL.jpg
ZYjgSCG6cv,,https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1575512912586
WlJCBUHsjK,"FUSE is a real time cooperative dice game for 2-5 players. In FUSE friends work together to save their ship from impending doom! 
 
Intruders have made their way on to your ship! Their goal: Total Destruction! Twenty bombs have been detected onboard, and the countdown has begun. Your elite Bomb Defusal Team (BDT) has been called upon to neutralize the threat. Does your team have what it takes to work through the intricacies of the bombs and defuse them all in time? 
 
You'd better get moving, because this game will self-destruct in 10 minutes...",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559254922248-51ig0H2-h2L.jpg
NbD7rJP2qz," In Ora et Labora, each player is head of a monastery in the Medieval era that acquires land and constructs buildings - little enterprises that will gain resources and profit. The goal is to build a working infrastructure and manufacture prestigious items - such as books, ceramics, ornaments and relics - to gain the most victory points at the end of the game. 
 Each player has a landscape with a Clay Mound, a Cloister Office, and a Farmyard, He receives livestock, grains, coins, or clay when he places his clergymen onto these buildings. How many goods he receives depends on the position of the goods indicator on the production wheel. Whenever a goods type is taken, the corresponding goods indicator is moved back to 0. Each time the production wheel is rotated at the start of a round, all production is increased.  There are two other goods at the start of the game: wood and peat. These can only be obtained when a forest or moor card is removed from a player's landscape. Players can buy additional landscapes to add to their starting landscape. These landscapes can provide room to build buildings with building materials as well as settlements with food and energy. Some of the buildings are special cloister buildings. Since these must always be built adjacent to other cloister buildings, a cloister of ever-increasing size develops that the player can be rewarded for with the House of Brotherhood.  The settlements are of special interest in the game. They must be cleverly built next to other buildings and settlements so that they are worth as many points as possible at the end of the game. Whoever has carried out God's work with prayer and hard work at the end of the game is the winner.   Ora & Labora  includes two sets of game rules - a shorter, narrative set and a longer, more detailed set. A solo game lets players read the rules and immediately ""try out"" the game. ",https://s3.amazonaws.com/abecorn-item-images/54a97a9fa809520264945c3e.jpg
ulNR7xR5Fp," In  Firefly: The Game  – based on the popular  Firefly  television series created by Joss Whedon – players captain their own Firefly-class transport ship, traveling the 'Verse with a handpicked crew of fighters, mechanics and other travelers. 
 As a captain desperate for work, players are compelled to take on any job — so long as it pays. Double-dealing employers, heavy-handed Alliance patrols, and marauding Reavers are all in a day's work for a ship's captain at the edge of the 'Verse.  ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559258098404-61Pefg0IN7L.jpg
tAVKBpUzgB," Hey, Gamblers! Try your luck with the dice in the glitzy world of Las Vegas. Visit different casino- and score the most cash! An interactive dice game with the simplest rules and an interesting variant. Gamble up to the last roll!! ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559254150791-51clKovssKL.jpg
ojyWwY8ZYm," The railways of today are amazing things and bullet trains, freight trains and more keep entire countries running. From transporting the populace to carrying essential materials, trains play an integral part in a nation's power and economic development.  You will start with a small set of cards, but by building a more effective deck throughout the game, you will be able to place stations and lay rails over the maps of Osaka or Tokyo. Gain enough points from your railways and you will ultimately manage the most powerful railroads in modern Japan! ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559258064927-512yAxZk0LL.jpg
9CSmAJHQ2i," Designed and beautifully illustrated by Haakon Gaarder,  Villagers  is a game of card drafting and village building set somewhere very much like medieval Europe. As a village founder you'll invite people from all walks of life to live and work in your expanding community. If you can recruit the right people to form lucrative production chains while balancing your food production and building capacity, your village will become the most prosperous and you'll win the game! 
 In solo mode, a lone village must prosper against the machinations of the very ill-tempered Countess. ",https://cdn.shopify.com/s/files/1/0513/4077/1515/products/villagers-board-game.jpg?v=1611091845
s8wSChmBTN," At the turn of the 16th Century, King Manuel I commissioned Portugal's greatest artisans to construct grandiose buildings. After completing the Palaces of Evora and Sintra, the king sought to build a summer pavilion to honor the most famous members of the royal family. This construction was intended for the most talented artisans — whose skills meet the splendor that the royal family deserves. Sadly, King Manuel I died before construction ever began. 
 In   Azul: Summer Pavilion  , players return to Portugal to accomplish the task that never began. As a master artisan, you must use the finest materials to create the summer pavilion while carefully avoiding wasting supplies. Only the best will rise to the challenge to honor the Portuguese royal family. 
  Azul: Summer Pavilion  lasts six rounds, and in each round players draft tiles, then place them on their individual player board to score points. Each of the six colors of tiles is wild during one of the rounds. 
 At the start of each round, draw tiles at random from the bag to refill each of the five, seven, or nine factories with four tiles each. Draw tiles as needed to refill the ten supply spaces on the central scoring board. Players then take turns drafting tiles. You can choose to take all of the tiles of a non-wild color on a factory and place them next to your board; if any wild tiles are on this factory, you must take one of them. Place all remaining tiles in the center of the table. Alternatively, you can take all tiles of a non-wild color from the center of play; you must also take one wild tile, if present. 
 After all tiles have been claimed, players then take turns placing tiles on their individual boards. Each board depicts seven stars that would be composed of six tiles; each space on a star shows a number from 1-6, and six of the stars are for tiles of a single color while the seventh will be composed of one tile of each color. To place a tile on the blue 5, for example, you must discard five blue or wild tiles from next to your player board (with at least one blue being required), placing one blue tile in the blue 5 space and the rest in the discard tower. You score 1 point for this tile and 1 point for each tile within this star connected to the newly placed tile. 
 If you complete surround a pillar, statue, or window on your game board with tiles, you get an immediate bonus, taking 1-3 tiles from the central supply spaces and placing them next to your board. At the end of the round, you can carry over at most four tiles to the next round; discard any others, losing 1 point for each such tile. 
 After six rounds, you score a bonus for each of the seven stars that you've filled completely. Additionally, you score a bonus for having covered all seven spaces of value 1, 2, 3 or 4. You lose 1 point for each remaining tile unused, then whoever has the most points wins. 
  —description from the publisher  ",https://cdn.shopify.com/s/files/1/0513/4077/1515/products/azul-summer-pavilion-board-game.jpg?v=1609628633
GGwRDABj7L,"  Ticket to Ride: Nordic Countries  takes you on a Nordic adventure through Denmark, Finland, Norway and Sweden as you travel to the great northern cities of Copenhagen, Oslo, Helsinki and Stockholm. Visit Norway's beautiful fjords and the magnificent mountain scenery on the Rauma Railway. Breathe in the salt air of the busy Swedish ports on the Baltic Sea. Ride through the Danish countryside where Vikings once walked. Hop-on the Finnish railway and travel across the Arctic Circle to the land of the Midnight Sun.  Players collect cards of various types of train cars that enable them to claim railway routes and pass through tunnels and onto ferries, as they connect cities throughout the Nordic Countries. 
 As with previous versions, the game remains elegant, can be learned in 5 minutes and provides hours of fun for families and experienced gamers alike.  Ticket to Ride Nordic Countries is a complete board game designed specifically for 2 or 3 players. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1629324749088.jpg
wEitDT6oay," Battle together... or perish in the game of 5-Minute Dungeon! You and your party of intrepid heroes are trapped in a series of five deadly dungeons. To make your way out, you must battle dangerous monsters, overcome treacherous obstacles and defeat maniacal Dungeon Bosses - all within 5 minutes! Start playing this thrilling card game by selecting one of ten heroes and the corresponding weapons deck. Choose monster, obstacle and dungeon boss cards and race to battle them all! In this travel game, perfect for taking wherever you go, there are no turns - all players slap their cards down as fast as they can! It takes teamwork and quick thinking to battle what lurks in the dungeon. So gather your courage and your wits and play the exciting game of 5-Minute Dungeon! ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559254132411-619a6MRYskL.jpg
TKXdQJuISY," In June 1972, five men are arrested in Washington's Watergate building. Newspaper reporters start a thorough investigation and uncover one of the biggest scandals in US history, culminating in Richard Nixon's resignation as President.  In this game, two players immerse themselves in the notorious Watergate scandal. One player assumes the role of the Nixon administration, making every effort to reach the end of his term. The other plays the role of a newspaper editor, trying to gather enough evidence to force Nixon to resign. Who will turn out the victor in this thrilling race against time?  With its very accessible rules and two decks containing completely different cards for each role,  Watergate  brings history to life in suspenseful and exciting new ways, each and every time you play. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1560896904166
caLKjC1Enr," Centuries ago, the lucrative spice trade compelled the prosperous nations of the world to explore alternate routes to the sources of these precious goods. These nations took to the seas to seek out exotic lands. This led to the discovery of the famed Spice Islands where the most valuable spices of the world were found. This discovery also led to further exploration, competition....and later, war! During this time of prosperity and opportunity, you find yourself traveling on the high seas in search of these exotic wonders. As a merchant and privateer representing your nation, you seek to control this region for glory and profit. Your journey continues in the Far East... 
 Designed by Emerson Matsuuchi,   Century: Eastern Wonders   invites fans to return to the exciting world of spice trading as players take to the high seas in the role of merchants seeking to prosper in the exotic Indonesian islands.  Century: Eastern Wonders  offers new, satisfying game mechanisms that provide infinite replayability and countless strategies. 
  Century: Eastern Wonders  can be combined with  Century: Spice Road  to create a new gaming experience called  Sand To Sea ! ",https://cdn.shopify.com/s/files/1/0513/4077/1515/products/century-eastern-wonders-board-game.jpg?v=1609629053
sOC4PMWhs0," Matching games and word games are popular games for kids on game night. Apples to Apples is the ideal card game when you're looking for a family game that everyone can play. It's the challenging and enjoyable party game that has everyone comparing red apple cards and green apple cards. You'll get creative and a little silly, too, trying to convince the judge your card is the best match. For fun games, Apples to Apples will keep you thinking, guessing and laughing for hours. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1541651529181
ereEbuivEK,"   KeyForge: Call of the Archons - Archon Deck   consists of a single unique deck created from cards in the  Call of the Archons  set, the first set of cards in the  KeyForge  line. Each player must have their own deck in order to play the game. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1546148151561
x9Fd0eOdGE," In  Zooloretto  from Rio Grande Games, players use small, large, wild and exotic animals and their young to try and attract as many visitors as possible to their zoo. But players be forewarned- the zoo must be carefully planned. Before you know it, you have too many animals and no more room for them. That results in minus points! Luckily, the zoo can expand! Zooloretto is a zoo of a family game in which less is sometimes more! ",https://s3-us-west-1.amazonaws.com/5cc.images/games/userfiles/1648436768125-Zooloretto_1024x1024@2x.jpg
Sb1CIhPwOu," The City Council recently approved the zoning map for a new urban development - The Estates - featuring high-end infrastructure and a modern atmosphere for its citizens. Soon after, the banks awarded millions of dollars in loans to six real estate investment firms to help develop this new area. The zoning map for The Estates calls for two rows of four buildings each, located between the River and Main Street. The meadows on the other side of the River are to remain a recreational area for the City.  But, with hopes of larger profits, investors and building tycoons entirely ignore the City Council's demands and begin developing three rows of buildings instead. The Mayor catches wind of the potential for profit and begins planning a new mansion in The Estates, which would double the value of one of the building rows! With some sketchy Building Permits, investors begin developing buildings on the other side of the River, beyond the designated building zone.  However, the City Council takes rigorous steps to put an end to the racketeering with an ultimatum: as soon as the first two rows are completed, the buildings in the uncompleted row will be torn down, resulting in a huge loss for all who invested there. At the end of the day, the investor with the highest-valued buildings will come out on top!    Contents:  * 1 Game Board  * 36 Floor Cubes  * 12 Rooftops  * 6 Company Certificates  * 3 Building Permits  * 1 Cancel Cube  * 1 Mayor  * 2 Linen Bags  * 60 Checks  * 1 Rulebook ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1548972081099
jvj31CHwLp," Addictively simple, and simply addictive, BANANAGRAMS is the fast and frantic word game enjoyed by millions! Players and their opponents aim to use all of their letters to build a word grid in a race to the finish. The first player to use all of their tiles is crowned ""Top Banana""! 
 BANANAGRAMS requires no pencil, paper, or board, and comes in a small portable banana-shaped pouch that's perfect for ages 7 and up —at home or on the go. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559257788549-4190ktYkAjL.jpg
fd7jnoSPM6," Merchants & Marauders  lets you live the life of an influential merchant or a dreaded pirate in the Caribbean during the Golden Age of Piracy. Seek your fortune through trade, rumor hunting, missions, and of course, plundering. The game features a unique trade system and a thematic combat system, allowing for critical decisions and intense excitement. Modify your ship, buy impressive vessels, load deadly special ammunitions and hire specialist crew members. Will your captain gain eternal glory and immense wealth or find his wet grave under the stormy surface of the Caribbean Sea?   Contents:  26 plastic miniature ships (5 different ship types), 16 unique captains, over 250 cards, over 190 die cut tokens, 4 die cut treasure chests, rules.",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559257746427-61K0USEhGHL.jpg
L121GpLm8J," Archipelago  combines exploration, resource management, optimization, cooperation, strategy, negotiation, corruption, commerce, suspicion, alliances and betrayals, even a hint of investigation. 
 
Each player takes on the role of an explorer and their team, mandated by a European nation to discover, colonize and profit from the archipelagos. These missions are supposed to happen diplomatically, by answering the needs of the local population as much as the regular demands from the continent. 
  ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559255029509-514siIY2mIL.jpg
jXzFrntFLr," The mysterious island world of the South Pacific awaits. Build huts and settle them with the men and women of your tribe. Send priests to the temple and make offerings to worship the Gods. Strive for enormous prestige and even greater power! A grand strategy game for all who enjoy a long, challenging evening of gaming. ",https://d1lu8vbgap5ai0.cloudfront.net/54a977c4a80952026494479b.jpg
R7SYLEG8nQ," Between Two Castles of Mad King Ludwig is published by Stonemaier Games as part of a collaboration with Bezier Games.  The king demands a castle! You are a world-renowned master builder who has been asked by the Mad King Ludwig to help design his castles. Projects of such significance require the expertise of more than one person, so for each assignment you are paired with another master builder to execute your grandiose plans. Will your planning and partnership skills be enough to design the most impressive castles in the world?  Between Two Castles of Mad King Ludwig is a competitive tile-drafting game in which each tile is a room in a castle. You work together with the player on your left to design one castle, and with the player on your right on another castle. On each turn you select two tiles from your hand, reveal them, then work with your partners to place them.  At the end of the game, each castle is scored. Your personal final score is the lower of the scores of the two castles you helped design, and the player with the highest final score wins the game. To win, you have to share your attention and your devotion between two castles. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1540941292162
BUuV8FEwsq," In  Thurn & Taxis , players build post office routes across Bavaria and the regions around, collecting bonus points in various ways. The board shows a map of all the cities, with roads leading from each one to some of its neighbors. There are various colored regions around the board, most with two or three cities, and a large region with all the Bavarian cities in the center. 
 Players build postal routes from city to city to city so that each city is adjacent to the next city on the route and there is a road connecting these two cities. Each route must consist of at least three cities. Players may only build one route at a time. Routes are represented by melded city cards arranged in the order of the route. 
 Players start with a supply of 20 post offices in their color, a carriage house card and a player aid card. The board is populated with bonus tiles, carriage cards and city cards. On a turn a player will draw a card from a display of six, face up, city cards (or the top of the face down deck) and meld one card, either starting a new route or adding to the current one. If after adding to the route, the length of the route is at least three cities, the player may declare it finished and score it. The player may, depending on the length of the route and which cities are in the route, place post offices in the cities, collect bonus tiles, and acquire a higher value carriage. Optionally, the player may receive support from one postal official in the form of: drawing a second card, melding a second card, refreshing the six city card display, or acquiring a higher value carriage than the route length when finishing a route. Once a route is scored the city cards of that route are discarded, and the player begins a new route on his next turn. 
 When a player exhausts his supply of post offices or acquires a value 7 carriage the end of the game is triggered. Play continues until the player who is last in turn order finishes his turn, and the game ends. Players score points for their highest valued carriage and bonus tiles, and lose points for unplaced post offices. The player with the most points wins. 
 The fact that you *must* add at least one city to your route each turn or lose the whole route gives the game an enjoyable planning element. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1545457437452
2NNSRN3r4M," This expansion allows players to add even more cards to their favourite Dixit base game. Add 84 cards to your surprising, exciting, and evocative Dixit game that will be enjoyed with friends and family alike!  NOTE: As this game is an expansion pack - you must have a base game in order to play. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559253466290-51T-UHgCjAL.jpg
s7n0Tqhpzh," It is the 25th century. You are a member of an intergalactic expedition shipwrecked on a mysterious planet named Artemia. While waiting for the rescue ship, you begin to explore the planet but an alien entity picks up your scent and begins to hunt you. You are not alone! Will you survive the dangers of Artemia?  Not Alone is an asymmetrical card game, in which one player (the Creature) plays against the rest (the Hunted).  If you play as one of the Hunted, you will explore Artemia using Place cards. By playing these and Survival cards, you try to avoid, confuse or distract the Creature until help arrives.  If you play as the Creature, you will stalk and pursue the shipwrecked survivors. By playing your Hunt cards and using the mysterious powers of Artemia, you try to wear down the Hunted and assimilate them to the planet forever. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559254130559-517ZMT0O8WL.jpg
MLnoNb7Hc5,"  Nominated for the 2015 Kennerspiel des Jahres award.   
 
Take on the role of an ambitious demigod who is trying to claim a place at the summit of Mount Olympus. Recruit heroes, acquire artifacts, undertake quests and earn the favour of the gods.  When your allies fulfill their destiny, they enter Elysium, and contribute to your legend. Once all the tales are written, a single demigod will join the Olympians. 
 
The goal of the game is to earn as many victory points as possible. Victory points are won mostly with the legends that players will write through the cards that they have transferred to their Elysium, but also by employing the powers that they have assembled throughout the game by the means of specific cards.",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559253935518-51B9AHOyjoL.jpg
E2upodPoNQ,,https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559313981373
754qbigK4J," Rewrite the annals of history...and engrave your name alongside the world's greatest railroad barons. Build your railroad empire across the rails of the world and find out if you have the metal and the mettle to outwit and outmaneuver your opponents! 
  From the 10th Anniversary Edition:   Revisit the early days of the Age of Steam as you begin with a locomotive (the venerable John Bull, the first locomotive to run in North America) and a vision (your Tycoon ""mission"" card). From there, build your budding railroad network into a vast empire. Connect New York to Chicago, earn the most money, develop bigger and faster locomotives and maybe even span North America and build the Transcontinental Railway!  Multiple expansions featuring different maps are available. Railways of the World is the new base game for the system and includes the engine placards, railroad tiles, train tokens, money, bonds, and other items that are needed in almost all the Railways of the World series. A game board depicting the eastern half of the United States is included in the base game, as well as a mounted map of Mexico!  The 10th Anniversary Edition Includes: * Completely Updated and Revised Rulebook Compendium; including information for ROTW base game, all expansion, and accessories * 2 Updated maps for Railways of Eastern U.S. and Mexico * Updated and Revised Railroad Operations, Rail Barons, and Reference Cards * New Empty City Markers, Wooden Score Disks, and ROTW Logo Bag * A Wooden First Player Marker * Custom Insert ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559257208783-51Ei1hxiIbL.jpg
G9zZZtzy0E,"Purge the Xenos Threat! 
 
The Space Hulk Sin of Damnation has succumbed to a vicious Genestealer infestation. Now you must purge the vile alien... 
 
Space Hulk: Death Angel - The Card Game is a cooperative card game for 1-6 players. Set in the grim Warhammer 40,000 universe, Death Angel pits a squad of Blood Angel Space Marines against a growing alien horde. It will take strategic teamwork to make it out alive. 
 
Pick your combat group, fall into formation, and prepare for the Genestealer swarms!",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559257964349-5158LesLBVL.jpg
TinUusk4Mm," Dixit: Daydreams brings surreal new artwork to the multi-award winning game of Dixit. The expansion's 84 cards, illustrated by Franck Dion, bring to life a dreamlike world that's full of bizarre and fantastical characters. ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1559257091046-51oLoe9-RjL.jpg
InZ8fuJ07I,"   Star Wars: Destiny   is a collectible dice and card game of battles between iconic heroes and villains that encompasses characters, locations, and themes from the entire  Star Wars  saga. 
 In  Star Wars: Destiny , two players engage in a fast-paced duel, each striving to eliminate the other's characters first. The game's innovative mechanisms combine dice-driven combat with faction-driven hand management. Straightforward rules make the game easy to learn, but also enable deep strategic thinking and clever deck-building. Players can create decks that include characters from every faction and any era, as long as heroes and villains are on opposite sides of the fight. For example, Padmé Amidala might fight alongside Rey and Finn, taking on Jabba the Hutt, Kylo Ren, and Jango Fett. 
 Each round, you use your characters' abilities, an assortment of dice, and a carefully constructed thirty-card deck filled with events, upgrades, and supports. You and your opponent alternate actions: activating your dice, playing cards from your hand, attacking your foes, and claiming the battlefield. You need to prove your skills and defeat your opponent's characters to claim your destiny! ",https://s3-us-west-1.amazonaws.com/5cc.images/games/uploaded/1543424348121
